SNo,BRate,Timestamp
113,22.0,2025-03-11 11:26:51
116,22.0,2025-03-11 11:26:52
118,22.0,2025-03-11 11:26:53
121,22.0,2025-03-11 11:26:54
124,22.0,2025-03-11 11:26:55
126,22.0,2025-03-11 11:26:56
129,22.0,2025-03-11 11:26:57
131,21.0,2025-03-11 11:26:58
134,21.0,2025-03-11 11:26:59
136,21.0,2025-03-11 11:27:00
139,21.0,2025-03-11 11:27:01
142,20.0,2025-03-11 11:27:02
144,20.0,2025-03-11 11:27:03
145,20.0,2025-03-11 11:27:04
147,20.0,2025-03-11 11:27:05
150,20.0,2025-03-11 11:27:06
151,20.0,2025-03-11 11:27:07
153,21.0,2025-03-11 11:27:08
156,21.0,2025-03-11 11:27:09
158,21.0,2025-03-11 11:27:10
161,21.0,2025-03-11 11:27:11
163,21.0,2025-03-11 11:27:12
165,21.0,2025-03-11 11:27:13
168,21.0,2025-03-11 11:27:14
170,22.0,2025-03-11 11:27:15
173,21.0,2025-03-11 11:27:16
175,21.0,2025-03-11 11:27:17
178,21.0,2025-03-11 11:27:18
181,21.0,2025-03-11 11:27:19
183,21.0,2025-03-11 11:27:20
186,21.0,2025-03-11 11:27:21
189,21.0,2025-03-11 11:27:22
191,21.0,2025-03-11 11:27:23
194,21.0,2025-03-11 11:27:24
197,21.0,2025-03-11 11:27:25
199,21.0,2025-03-11 11:27:26
202,21.0,2025-03-11 11:27:27
205,21.0,2025-03-11 11:27:28
207,21.0,2025-03-11 11:27:29
210,21.0,2025-03-11 11:27:30
